from,to,walking,public_transport
5981514091,4192093000,434,434
5981514091,1454374331,785,785
5981514091,4852403788,722,722
5981514091,9995798817,543,543
5981514091,442585871,531,531
5981514091,244497161,506,506
5981514091,2579219364,470,470
5981514091,3380176573,591,591
5981514091,6778160929,588,588
5981514091,355686988,996,996
5981514091,311283313,577,577
5981514091,10238950146,850,850
5981514091,2457088247,1028,1028
5981514091,3563688393,1349,1349
5981514091,948326965,800,800
5981514091,8334692909,1661,1661
5981514091,2669480090,1333,1355
5981514091,12390124794,1853,1853
5981514091,12952062259,849,849
5981514091,2750669760,847,847
5981514091,2454512962,538,538
5981514091,12843952346,469,469
5981514091,5578380846,765,765
5981514091,10013110915,646,646
5981514091,4030881336,556,556
5981514091,1590153702,367,367
5981514091,136322935,1080,1080
5981514091,442551000,325,325
5981514091,12479126905,94,94
5981514091,133618467,618,618
5981514091,1488907662,666,666
5981514091,1991433140,201,201
5981514091,5582570021,597,597
5981514091,4239841589,827,827
5981514091,4019827636,780,780
5981514091,1167293625,900,900
5981514091,5881659505,751,751
5981514091,295413460,609,609
5981514091,1107533195,1349,1349
5981514091,138314025,1316,1316
5981514091,10583638334,1148,1148
5981514091,476441840,1089,1089
5981514091,1467334210,1130,1130
5981514091,30528334,1063,1063
5981514091,2247657921,1091,1091
5981514091,415627424,1559,1559
5981514091,2510053075,1457,1457
5981514091,2450295917,1527,1527
5981514091,12864827040,1721,1721
5981514091,9645157393,1542,1542
5981514091,354615386,1046,1046
5981514091,1363142268,1164,1164
5981514091,8209501770,1046,1046
442551000,1308621529,719,719
442551000,4551892507,1067,1067
442551000,359238262,783,783
442551000,5904861029,1241,1241
442551000,2048616571,1084,1084
442551000,98105901,1398,1398
442551000,410455891,1003,1003
442551000,561323738,1182,1182
442551000,4063613611,980,980
442551000,2137688161,750,750
442551000,618284053,814,814
442551000,1363354897,738,738
442551000,2478696679,523,523
442551000,895302724,657,657
442551000,5664809637,521,521
442551000,4192093000,379,379
442551000,1454374331,752,752
442551000,4852403788,593,593
442551000,9995798817,414,414
442551000,442585871,402,402
442551000,244497161,377,377
442551000,2579219364,341,341
442551000,3380176573,461,461
442551000,6778160929,459,459
442551000,355686988,866,866
442551000,311283313,447,447
442551000,10238950146,720,720
442551000,2457088247,1095,995
442551000,3563688393,1316,1316
442551000,948326965,767,767
442551000,8334692909,1628,1628
442551000,2669480090,1300,1300
442551000,12390124794,1820,1820
442551000,12952062259,1074,1074
442551000,2750669760,1072,1072
442551000,2454512962,540,540
442551000,12843952346,694,694
442551000,5578380846,990,990
442551000,10013110915,871,871
442551000,4030881336,683,683
442551000,1590153702,448,448
442551000,136322935,1394,1394
442551000,5981514091,226,226
442551000,12479126905,136,136
442551000,133618467,612,612
442551000,1488907662,660,660
442551000,1991433140,303,303
442551000,5582570021,468,468
442551000,4239841589,861,861
442551000,4019827636,814,814
442551000,1167293625,770,770
442551000,5881659505,622,622
442551000,295413460,475,475
442551000,1107533195,1219,1219
442551000,138314025,1186,1186
442551000,10583638334,1014,1014
442551000,476441840,959,959
442551000,1467334210,1000,1000
442551000,30528334,933,933
442551000,2247657921,961,961
442551000,415627424,1429,1429
442551000,2510053075,1327,1327
442551000,2450295917,1397,1397
442551000,12864827040,1591,1591
442551000,9645157393,1221,1221
442551000,354615386,1186,1186
442551000,1363142268,1513,1513
442551000,8209501770,1271,1271
12479126905,1308621529,754,754
12479126905,4551892507,1102,1102
12479126905,359238262,818,818
12479126905,5904861029,1244,1244
12479126905,2048616571,1119,1119
12479126905,98105901,1404,1404
12479126905,410455891,1037,1037
12479126905,561323738,1188,1188
12479126905,4063613611,986,986
12479126905,2137688161,784,784
12479126905,618284053,848,848
12479126905,1363354897,772,772
12479126905,2478696679,529,529
12479126905,895302724,663,663
12479126905,5664809637,527,527
12479126905,4192093000,385,385
12479126905,1454374331,758,758
12479126905,4852403788,627,627
12479126905,9995798817,448,448
12479126905,442585871,436,436
12479126905,244497161,411,411
12479126905,2579219364,375,375
12479126905,3380176573,496,496
12479126905,6778160929,493,493
12479126905,355686988,901,901
12479126905,311283313,482,482
12479126905,10238950146,755,755
12479126905,2457088247,1001,1001
12479126905,3563688393,1322,1322
12479126905,948326965,773,773
12479126905,8334692909,1634,1634
12479126905,2669480090,1306,1306
12479126905,12390124794,1826,1826
12479126905,12952062259,955,955
12479126905,2750669760,953,953
12479126905,2454512962,546,546
12479126905,12843952346,567,567
12479126905,5578380846,867,867
12479126905,10013110915,744,744
12479126905,4030881336,623,623
12479126905,1590153702,389,389
12479126905,136322935,1178,1178
12479126905,5981514091,166,166
12479126905,442551000,248,248
12479126905,133618467,602,602
12479126905,1488907662,650,650
12479126905,1991433140,247,247
12479126905,5582570021,502,502
12479126905,4239841589,812,812
12479126905,4019827636,765,765
12479126905,1167293625,805,805
12479126905,5881659505,656,656
12479126905,295413460,524,524
12479126905,1107533195,1254,1254
12479126905,138314025,1221,1221
12479126905,10583638334,1049,1049
12479126905,476441840,994,994
12479126905,1467334210,1035,1035
12479126905,30528334,968,968
12479126905,2247657921,996,996
12479126905,415627424,1464,1464
12479126905,2510053075,1362,1362
12479126905,2450295917,1432,1432
12479126905,12864827040,1626,1626
12479126905,9645157393,1256,1256
12479126905,354615386,1192,1192
12479126905,1363142268,1270,1270
12479126905,8209501770,1152,1152
133618467,1308621529,1110,1110
133618467,4551892507,1470,1470
133618467,359238262,1173,1173
133618467,5904861029,1573,1589
133618467,2048616571,1475,1475
133618467,98105901,2025,2025
133618467,410455891,1530,1530
133618467,561323738,1697,1697
133618467,4063613611,1626,1626
133618467,2137688161,1277,1277
133618467,618284053,1341,1341
133618467,1363354897,1265,1265
133618467,2478696679,1207,1207
133618467,895302724,1343,1343
133618467,5664809637,1205,1127
133618467,4192093000,1025,1025
133618467,1454374331,1188,1188
133618467,4852403788,1120,1120
133618467,9995798817,929,929
133618467,442585871,917,917
133618467,244497161,892,892
133618467,2579219364,793,793
133618467,3380176573,933,933
133618467,6778160929,963,963
133618467,355686988,1220,1220
133618467,311283313,800,800
133618467,10238950146,1072,1072
133618467,2457088247,1601,1601
133618467,3563688393,1918,1997
133618467,948326965,1373,1369
133618467,8334692909,2231,2219
133618467,2669480090,2010,2010
133618467,12390124794,2506,2506
133618467,12952062259,1379,1379
133618467,2750669760,1467,1467
133618467,2454512962,1142,1142
133618467,12843952346,833,833
133618467,5578380846,1090,1090
133618467,10013110915,1010,1010
133618467,4030881336,529,529
133618467,1590153702,454,454
133618467,136322935,1170,1170
133618467,5981514091,688,688
133618467,442551000,654,654
133618467,12479126905,690,694
133618467,1488907662,189,189
133618467,1991433140,488,492
133618467,5582570021,595,595
133618467,4239841589,317,317
133618467,4019827636,298,298
133618467,1167293625,632,632
133618467,5881659505,862,862
133618467,295413460,735,735
133618467,1107533195,1134,1134
133618467,138314025,1061,1061
133618467,10583638334,1317,1317
133618467,476441840,1312,1313
133618467,1467334210,1353,1353
133618467,30528334,1488,1488
133618467,2247657921,1410,1314
133618467,415627424,1878,1782
133618467,2510053075,1776,1776
133618467,2450295917,1846,1846
133618467,12864827040,2171,2171
133618467,9645157393,1670,1670
133618467,354615386,1666,1666
133618467,1363142268,1715,1715
133618467,8209501770,1576,1576
1488907662,1308621529,1019,1019
1488907662,4551892507,1366,1366
1488907662,359238262,1082,1082
1488907662,5904861029,1482,1482
1488907662,2048616571,1384,1384
1488907662,98105901,1948,1948
1488907662,410455891,1439,1439
1488907662,561323738,1606,1606
1488907662,4063613611,1535,1535
1488907662,2137688161,1186,1186
1488907662,618284053,1250,1250
1488907662,1363354897,1174,1174
1488907662,2478696679,1116,1116
1488907662,895302724,1250,1250
1488907662,5664809637,1114,1114
1488907662,4192093000,930,930
1488907662,1454374331,1097,1097
1488907662,4852403788,1029,1029
1488907662,9995798817,834,834
1488907662,442585871,826,826
1488907662,244497161,801,801
1488907662,2579219364,716,716
1488907662,3380176573,842,842
1488907662,6778160929,872,872
1488907662,355686988,1172,1172
1488907662,311283313,753,753
1488907662,10238950146,1025,1025
1488907662,2457088247,1841,1841
1488907662,3563688393,1827,1909
1488907662,948326965,1360,1360
1488907662,8334692909,2142,2142
1488907662,2669480090,1919,1919
1488907662,12390124794,2415,2415
1488907662,12952062259,1288,1288
1488907662,2750669760,1376,1376
1488907662,2454512962,1133,1133
1488907662,12843952346,742,742
1488907662,5578380846,999,999
1488907662,10013110915,919,919
1488907662,4030881336,438,438
1488907662,1590153702,363,363
1488907662,136322935,1079,1079
1488907662,5981514091,597,597
1488907662,442551000,563,563
1488907662,12479126905,599,599
1488907662,133618467,38,38
1488907662,1991433140,401,401
1488907662,5582570021,567,567
1488907662,4239841589,290,290
1488907662,4019827636,271,271
1488907662,1167293625,604,604
1488907662,5881659505,834,834
1488907662,295413460,707,707
1488907662,1107533195,1107,1107
1488907662,138314025,1034,1034
1488907662,10583638334,1292,1292
1488907662,476441840,1265,1265
1488907662,1467334210,1306,1306
1488907662,30528334,1239,1239
1488907662,2247657921,1267,1267
1488907662,415627424,1735,1735
1488907662,2510053075,1633,1633
1488907662,2450295917,1703,1703
1488907662,12864827040,1897,1897
1488907662,9645157393,1527,1527
1488907662,354615386,1575,1575
1488907662,1363142268,1624,1624
1488907662,8209501770,1476,1476
1991433140,1308621529,745,745
1991433140,4551892507,1105,1095
1991433140,359238262,809,809
1991433140,5904861029,1208,1208
1991433140,2048616571,1110,1110
1991433140,98105901,1689,1689
1991433140,410455891,1026,1026
1991433140,561323738,1193,1193
1991433140,4063613611,1106,1106
1991433140,2137688161,773,773
1991433140,618284053,837,837
1991433140,1363354897,761,761
1991433140,2478696679,637,637
1991433140,895302724,771,771
1991433140,5664809637,635,635
1991433140,4192093000,533,533
1991433140,1454374331,684,684
1991433140,4852403788,616,616
1991433140,9995798817,436,436
1991433140,442585871,425,425
1991433140,244497161,400,400
1991433140,2579219364,369,369
1991433140,3380176573,499,499
1991433140,6778160929,487,487
1991433140,355686988,895,895
1991433140,311283313,476,476
1991433140,10238950146,748,748
1991433140,2457088247,1209,1209
1991433140,3563688393,1505,1505
1991433140,948326965,881,881
1991433140,8334692909,1883,1883
1991433140,2669480090,1506,1506
1991433140,12390124794,1934,1934
1991433140,12952062259,1102,1102
1991433140,2750669760,1091,1091
1991433140,2454512962,654,654
1991433140,12843952346,722,722
1991433140,5578380846,1018,1018
1991433140,10013110915,899,899
1991433140,4030881336,646,646
1991433140,1590153702,430,430
1991433140,136322935,1283,1283
1991433140,5981514091,253,253
1991433140,442551000,165,165
1991433140,12479126905,202,202
1991433140,133618467,459,459
1991433140,1488907662,507,507
1991433140,5582570021,496,496
1991433140,4239841589,669,669
1991433140,4019827636,622,622
1991433140,1167293625,740,740
1991433140,5881659505,650,650
1991433140,295413460,503,503
1991433140,1107533195,1247,1247
1991433140,138314025,1214,1214
1991433140,10583638334,1042,1042
1991433140,476441840,988,988
1991433140,1467334210,1029,1029
1991433140,30528334,962,962
1991433140,2247657921,990,990
1991433140,415627424,1458,1458
1991433140,2510053075,1356,1356
1991433140,2450295917,1426,1426
1991433140,12864827040,1620,1620
1991433140,9645157393,1250,1250
1991433140,354615386,1299,1299
1991433140,1363142268,1417,1417
1991433140,8209501770,1299,1299
5582570021,1308621529,795,795
5582570021,4551892507,1155,1155
5582570021,359238262,858,858
5582570021,5904861029,1257,1257
5582570021,2048616571,1172,1172
5582570021,98105901,1724,1724
5582570021,410455891,1366,1366
5582570021,561323738,1533,1533
5582570021,4063613611,1462,1462
5582570021,2137688161,1113,1113
5582570021,618284053,1177,1177
5582570021,1363354897,1101,1101
5582570021,2478696679,1010,1010
5582570021,895302724,1191,1191
5582570021,5664809637,1008,1008
5582570021,4192093000,866,866
5582570021,1454374331,1024,1024
5582570021,4852403788,956,956
5582570021,9995798817,831,831
5582570021,442585871,819,819
5582570021,244497161,794,794
5582570021,2579219364,497,497
5582570021,3380176573,819,819
5582570021,6778160929,679,679
5582570021,355686988,887,887
5582570021,311283313,468,468
5582570021,10238950146,741,741
5582570021,2457088247,1641,1641
5582570021,3563688393,1899,1899
5582570021,948326965,1254,1254
5582570021,8334692909,1918,1918
5582570021,2669480090,1591,1591
5582570021,12390124794,2166,2166
5582570021,12952062259,1569,1569
5582570021,2750669760,1567,1567
5582570021,2454512962,1186,1186
5582570021,12843952346,1111,1111
5582570021,5578380846,1411,1411
5582570021,10013110915,1288,1288
5582570021,4030881336,946,946
5582570021,1590153702,717,717
5582570021,136322935,1570,1570
5582570021,5981514091,806,806
5582570021,442551000,571,571
5582570021,12479126905,750,750
5582570021,133618467,599,599
5582570021,1488907662,615,615
5582570021,1991433140,607,607
5582570021,4239841589,393,393
5582570021,4019827636,346,346
5582570021,1167293625,479,479
5582570021,5881659505,476,476
5582570021,295413460,358,358
5582570021,1107533195,1005,1005
5582570021,138314025,1050,1050
5582570021,10583638334,1102,1102
5582570021,476441840,980,980
5582570021,1467334210,1021,1021
5582570021,30528334,955,955
5582570021,2247657921,983,983
5582570021,415627424,1451,1451
5582570021,2510053075,1349,1349
5582570021,2450295917,1419,1419
5582570021,12864827040,1613,1613
5582570021,9645157393,1243,1243
5582570021,354615386,1766,1766
5582570021,1363142268,1884,1884
5582570021,8209501770,1766,1766
4239841589,1308621529,906,906
4239841589,4551892507,1253,1253
4239841589,359238262,969,969
4239841589,5904861029,1399,1399
4239841589,2048616571,1271,1271
4239841589,98105901,1835,1835
4239841589,410455891,1477,1477
4239841589,561323738,1672,1672
4239841589,4063613611,1573,1573
4239841589,2137688161,1224,1224
4239841589,618284053,1288,1288
4239841589,1363354897,1212,1212
4239841589,2478696679,1165,1165
4239841589,895302724,1299,1299
4239841589,5664809637,1163,1163
4239841589,4192093000,1060,1060
4239841589,1454374331,1135,1135
4239841589,4852403788,1067,1067
4239841589,9995798817,1047,1047
4239841589,442585871,1036,1036
4239841589,244497161,927,927
4239841589,2579219364,608,608
4239841589,3380176573,939,939
4239841589,6778160929,790,790
4239841589,355686988,1018,1018
4239841589,311283313,599,599
4239841589,10238950146,871,871
4239841589,2457088247,1637,1637
4239841589,3563688393,1958,1958
4239841589,948326965,1409,1409
4239841589,8334692909,2029,2029
4239841589,2669480090,1702,1702
4239841589,12390124794,2277,2277
4239841589,12952062259,1537,1537
4239841589,2750669760,1487,1487
4239841589,2454512962,1182,1182
4239841589,12843952346,1000,1000
4239841589,5578380846,1257,1257
4239841589,10013110915,1177,1177
4239841589,4030881336,696,696
4239841589,1590153702,621,621
4239841589,136322935,1337,1337
4239841589,5981514091,714,714
4239841589,442551000,692,692
4239841589,12479126905,728,728
4239841589,133618467,323,323
4239841589,1488907662,356,356
4239841589,1991433140,527,527
4239841589,5582570021,394,394
4239841589,4019827636,128,128
4239841589,1167293625,399,399
4239841589,5881659505,618,618
4239841589,295413460,502,502
4239841589,1107533195,1043,1043
4239841589,138314025,970,970
4239841589,10583638334,1087,1087
4239841589,476441840,1111,1111
4239841589,1467334210,1152,1152
4239841589,30528334,1255,1255
4239841589,2247657921,1177,1177
4239841589,415627424,1645,1645
4239841589,2510053075,1543,1543
4239841589,2450295917,1613,1613
4239841589,12864827040,1807,1807
4239841589,9645157393,1437,1437
4239841589,354615386,1686,1686
4239841589,1363142268,1804,1804
4239841589,8209501770,1734,1734
4019827636,1308621529,991,991
4019827636,4551892507,1338,1338
4019827636,359238262,1054,1054
4019827636,5904861029,1484,1484
4019827636,2048616571,1368,1368
4019827636,98105901,1932,1932
4019827636,410455891,1562,1562
4019827636,561323738,1769,1769
4019827636,4063613611,1658,1658
4019827636,2137688161,1309,1309
4019827636,618284053,1373,1373
4019827636,1363354897,1297,1297
4019827636,2478696679,1250,1250
4019827636,895302724,1387,1387
4019827636,5664809637,1248,1248
4019827636,4192093000,1145,1145
4019827636,1454374331,1220,1220
4019827636,4852403788,1152,1152
4019827636,9995798817,1048,1048
4019827636,442585871,1037,1037
4019827636,244497161,1012,1012
4019827636,2579219364,693,693
4019827636,3380176573,1100,1024
4019827636,6778160929,875,875
4019827636,355686988,1103,1103
4019827636,311283313,684,684
4019827636,10238950146,956,956
4019827636,2457088247,1722,1722
4019827636,3563688393,2041,2041
4019827636,948326965,1494,1494
4019827636,8334692909,2126,2126
4019827636,2669480090,1799,1799
4019827636,12390124794,2374,2374
4019827636,12952062259,1591,1591
4019827636,2750669760,1572,1572
4019827636,2454512962,1267,1267
4019827636,12843952346,1054,1054
4019827636,5578380846,1311,1311
4019827636,10013110915,1231,1231
4019827636,4030881336,750,750
4019827636,1590153702,675,675
4019827636,136322935,1264,1264
4019827636,5981514091,811,811
4019827636,442551000,777,777
4019827636,12479126905,813,813
4019827636,133618467,377,377
4019827636,1488907662,410,410
4019827636,1991433140,612,612
4019827636,5582570021,502,502
4019827636,4239841589,84,84
4019827636,1167293625,484,484
4019827636,5881659505,714,714
4019827636,295413460,587,587
4019827636,1107533195,929,929
4019827636,138314025,856,856
4019827636,10583638334,1168,1168
4019827636,476441840,1196,1196
4019827636,1467334210,1237,1237
4019827636,30528334,1234,1234
4019827636,2247657921,1262,1262
4019827636,415627424,1730,1730
4019827636,2510053075,1628,1628
4019827636,2450295917,1698,1698
4019827636,12864827040,1892,1892
4019827636,9645157393,1522,1522
4019827636,354615386,1771,1771
4019827636,1363142268,1938,1938
4019827636,8209501770,1797,1797
1167293625,1308621529,913,913
1167293625,4551892507,1003,1003
1167293625,359238262,976,976
1167293625,5904861029,1108,1108
1167293625,2048616571,1009,1009
1167293625,98105901,1688,1688
1167293625,410455891,1301,1301
1167293625,561323738,1410,1410
1167293625,4063613611,1422,1422
1167293625,2137688161,1323,1323
1167293625,618284053,1453,1387
1167293625,1363354897,1311,1311
1167293625,2478696679,1142,1142
1167293625,895302724,1401,1401
1167293625,5664809637,1268,1268
1167293625,4192093000,1166,1166
1167293625,1454374331,1234,1234
1167293625,4852403788,1166,1166
1167293625,9995798817,1069,1069
1167293625,442585871,1058,1058
1167293625,244497161,1033,1033
1167293625,2579219364,707,707
1167293625,3380176573,915,915
1167293625,6778160929,893,893
1167293625,355686988,601,601
1167293625,311283313,464,463
1167293625,10238950146,750,750
1167293625,2457088247,1742,1742
1167293625,3563688393,2055,2055
1167293625,948326965,1563,1563
1167293625,8334692909,1767,1767
1167293625,2669480090,1440,1440
1167293625,12390124794,2015,2015
1167293625,12952062259,1595,1595
1167293625,2750669760,1593,1593
1167293625,2454512962,1287,1287
1167293625,12843952346,1137,1137
1167293625,5578380846,1437,1437
1167293625,10013110915,1314,1314
1167293625,4030881336,972,972
1167293625,1590153702,743,743
1167293625,136322935,1596,1596
1167293625,5981514091,820,820
1167293625,442551000,798,798
1167293625,12479126905,834,834
1167293625,133618467,624,624
1167293625,1488907662,640,640
1167293625,1991433140,633,633
1167293625,5582570021,457,457
1167293625,4239841589,421,421
1167293625,4019827636,374,374
1167293625,5881659505,388,388
1167293625,295413460,327,327
1167293625,1107533195,644,644
1167293625,138314025,571,571
1167293625,10583638334,688,688
1167293625,476441840,826,758
1167293625,1467334210,799,799
1167293625,30528334,856,856
1167293625,2247657921,778,778
1167293625,415627424,1246,1246
1167293625,2510053075,1144,1144
1167293625,2450295917,1214,1214
1167293625,12864827040,1408,1408
1167293625,9645157393,1038,1038
1167293625,354615386,1792,1792
1167293625,1363142268,1910,1910
1167293625,8209501770,1792,1792
5881659505,1308621529,684,684
5881659505,4551892507,1041,1041
5881659505,359238262,747,747
5881659505,5904861029,1232,1232
5881659505,2048616571,1075,1075
5881659505,98105901,1574,1574
5881659505,410455891,1432,1432
5881659505,561323738,1476,1476
5881659505,4063613611,1488,1488
5881659505,2137688161,1132,1132
5881659505,618284053,1196,1196
5881659505,1363354897,1120,1120
5881659505,2478696679,1028,1028
5881659505,895302724,1210,1210
5881659505,5664809637,1026,1026
5881659505,4192093000,884,884
5881659505,1454374331,1043,1043
5881659505,4852403788,975,975
5881659505,9995798817,1024,1024
5881659505,442585871,1013,1013
5881659505,244497161,988,988
5881659505,2579219364,603,603
5881659505,3380176573,687,687
5881659505,6778160929,665,665
5881659505,355686988,662,662
5881659505,311283313,242,242
5881659505,10238950146,521,521
5881659505,2457088247,1500,1500
5881659505,3563688393,1864,1864
5881659505,948326965,1272,1272
5881659505,8334692909,1833,1833
5881659505,2669480090,1506,1506
5881659505,12390124794,2081,2081
5881659505,12952062259,1574,1574
5881659505,2750669760,1670,1670
5881659505,2454512962,1046,1046
5881659505,12843952346,1357,1356
5881659505,5578380846,1657,1657
5881659505,10013110915,1534,1534
5881659505,4030881336,1178,1178
5881659505,1590153702,963,963
5881659505,136322935,1816,1816
5881659505,5981514091,783,783
5881659505,442551000,589,589
5881659505,12479126905,681,681
5881659505,133618467,844,844
5881659505,1488907662,860,860
5881659505,1991433140,853,852
5881659505,5582570021,374,374
5881659505,4239841589,640,640
5881659505,4019827636,594,594
5881659505,1167293625,242,242
5881659505,295413460,165,165
5881659505,1107533195,787,787
5881659505,138314025,754,754
5881659505,10583638334,706,706
5881659505,476441840,755,755
5881659505,1467334210,796,796
5881659505,30528334,733,733
5881659505,2247657921,761,761
5881659505,415627424,1229,1229
5881659505,2510053075,1127,1127
5881659505,2450295917,1197,1197
5881659505,12864827040,1391,1391
5881659505,9645157393,1021,1021
5881659505,354615386,1691,1691
5881659505,1363142268,1889,1889
5881659505,8209501770,1771,1771
295413460,1308621529,640,640
295413460,4551892507,1016,1016
295413460,359238262,703,703
295413460,5904861029,1137,1137
295413460,2048616571,1021,1021
295413460,98105901,1585,1585
295413460,410455891,1378,1378
295413460,561323738,1422,1422
295413460,4063613611,1328,1328
295413460,2137688161,979,979
295413460,618284053,1043,1043
295413460,1363354897,967,967
295413460,2478696679,862,862
295413460,895302724,1057,1057
295413460,5664809637,860,860
295413460,4192093000,718,718
295413460,1454374331,890,890
295413460,4852403788,822,822
295413460,9995798817,683,683
295413460,442585871,671,671
295413460,244497161,646,646
295413460,2579219364,363,363
295413460,3380176573,567,567
295413460,6778160929,545,545
295413460,355686988,625,625
295413460,311283313,206,206
295413460,10238950146,477,477
295413460,2457088247,1334,1334
295413460,3563688393,1655,1655
295413460,948326965,1106,1106
295413460,8334692909,1779,1779
295413460,2669480090,1452,1452
295413460,12390124794,2027,2027
295413460,12952062259,1408,1408
295413460,2750669760,1406,1406
295413460,2454512962,880,880
295413460,12843952346,1020,1020
295413460,5578380846,1320,1320
295413460,10013110915,1197,1197
295413460,4030881336,929,929
295413460,1590153702,713,713
295413460,136322935,1566,1566
295413460,5981514091,617,617
295413460,442551000,423,423
295413460,12479126905,515,515
295413460,133618467,774,774
295413460,1488907662,718,718
295413460,1991433140,551,551
295413460,5582570021,209,209
295413460,4239841589,574,574
295413460,4019827636,554,554
295413460,1167293625,334,334
295413460,5881659505,127,127
295413460,1107533195,834,834
295413460,138314025,801,801
295413460,10583638334,753,753
295413460,476441840,718,718
295413460,1467334210,759,759
295413460,30528334,780,780
295413460,2247657921,808,808
295413460,415627424,1276,1276
295413460,2510053075,1174,1174
295413460,2450295917,1244,1244
295413460,12864827040,1438,1438
295413460,9645157393,1068,1068
295413460,354615386,1525,1525
295413460,1363142268,1723,1723
295413460,8209501770,1605,1605
1107533195,1308621529,1140,1140
1107533195,4551892507,1159,1159
1107533195,359238262,1093,1093
1107533195,5904861029,1254,1254
1107533195,2048616571,1165,1165
1107533195,98105901,1589,1589
1107533195,410455891,1457,1457
1107533195,561323738,1566,1566
1107533195,4063613611,1578,1578
1107533195,2137688161,1553,1553
1107533195,618284053,1617,1617
1107533195,1363354897,1541,1541
1107533195,2478696679,1445,1445
1107533195,895302724,1631,1631
1107533195,5664809637,1443,1443
1107533195,4192093000,1301,1301
1107533195,1454374331,1464,1464
1107533195,4852403788,1396,1396
1107533195,9995798817,1480,1480
1107533195,442585871,1469,1469
1107533195,244497161,1444,1444
1107533195,2579219364,1059,1059
1107533195,3380176573,1152,1152
1107533195,6778160929,1130,1130
1107533195,355686988,772,772
1107533195,311283313,673,673
1107533195,10238950146,952,952
1107533195,2457088247,1997,1997
1107533195,3563688393,1971,1971
1107533195,948326965,1689,1689
1107533195,8334692909,1937,1937
1107533195,2669480090,1596,1596
1107533195,12390124794,2171,2171
1107533195,12952062259,2039,2039
1107533195,2750669760,2142,2142
1107533195,2454512962,1463,1463
1107533195,12843952346,1686,1686
1107533195,5578380846,1610,1610
1107533195,10013110915,1777,1777
1107533195,4030881336,1500,1500
1107533195,1590153702,1292,1292
1107533195,136322935,1421,1421
1107533195,5981514091,1381,1381
1107533195,442551000,1006,1006
1107533195,12479126905,1098,1098
1107533195,133618467,1173,1173
1107533195,1488907662,1189,1189
1107533195,1991433140,1182,1182
1107533195,5582570021,909,909
1107533195,4239841589,970,970
1107533195,4019827636,923,923
1107533195,1167293625,549,549
1107533195,5881659505,703,703
1107533195,295413460,700,700
1107533195,138314025,94,94
1107533195,10583638334,359,359
1107533195,476441840,1010,1010
1107533195,1467334210,1051,1051
1107533195,30528334,757,757
1107533195,2247657921,810,810
1107533195,415627424,1278,1278
1107533195,2510053075,1176,1176
1107533195,2450295917,1246,1246
1107533195,12864827040,1440,1440
1107533195,9645157393,1070,1070
1107533195,354615386,2103,2103
1107533195,1363142268,2459,2459
1107533195,8209501770,2217,2217
138314025,1308621529,1186,1186
138314025,4551892507,1231,1231
138314025,359238262,1165,1165
138314025,5904861029,1326,1326
138314025,2048616571,1237,1237
138314025,98105901,1661,1661
138314025,410455891,1529,1529
138314025,561323738,1638,1638
138314025,4063613611,1650,1650
138314025,2137688161,1625,1625
138314025,618284053,1689,1689
138314025,1363354897,1613,1613
138314025,2478696679,1517,1517
138314025,895302724,1703,1703
138314025,5664809637,1515,1515
138314025,4192093000,1373,1373
138314025,1454374331,1536,1536
138314025,4852403788,1468,1468
138314025,9995798817,1552,1552
138314025,442585871,1541,1541
138314025,244497161,1516,1516
138314025,2579219364,1131,1131
138314025,3380176573,1224,1224
138314025,6778160929,1202,1202
138314025,355686988,844,844
138314025,311283313,745,745
138314025,10238950146,1024,1024
138314025,2457088247,2069,2069
138314025,3563688393,2186,2186
138314025,948326965,1761,1761
138314025,8334692909,2009,2009
138314025,2669480090,1668,1668
138314025,12390124794,2257,2257
138314025,12952062259,1945,1945
138314025,2750669760,2179,2179
138314025,2454512962,1535,1535
138314025,12843952346,1490,1490
138314025,5578380846,1516,1516
138314025,10013110915,1683,1683
138314025,4030881336,1411,1411
138314025,1590153702,1329,1329
138314025,136322935,1327,1327
138314025,5981514091,1418,1418
138314025,442551000,1078,1078
138314025,12479126905,1420,1420
138314025,133618467,1104,1104
138314025,1488907662,1138,1138
138314025,1991433140,1219,1219
138314025,5582570021,967,967
138314025,4239841589,1007,1007
138314025,4019827636,960,960
138314025,1167293625,586,586
138314025,5881659505,775,775
138314025,295413460,772,772
138314025,1107533195,72,72
138314025,10583638334,432,432
138314025,476441840,1082,1082
138314025,1467334210,1123,1123
138314025,30528334,829,829
138314025,2247657921,882,882
138314025,415627424,1350,1350
138314025,2510053075,1248,1248
138314025,2450295917,1318,1318
138314025,12864827040,1512,1512
138314025,9645157393,1142,1142
138314025,354615386,2192,2192
138314025,1363142268,2290,2292
138314025,8209501770,2123,2123
10583638334,1308621529,1021,1021
10583638334,4551892507,985,985
10583638334,359238262,1000,1000
10583638334,5904861029,1066,1066
10583638334,2048616571,1127,990
10583638334,98105901,1401,1401
10583638334,410455891,1346,1346
10583638334,561323738,1391,1391
10583638334,4063613611,1403,1403
10583638334,2137688161,1488,1488
10583638334,618284053,1552,1552
10583638334,1363354897,1476,1476
10583638334,2478696679,1380,1380
10583638334,895302724,1566,1566
10583638334,5664809637,1378,1378
10583638334,4192093000,1236,1236
10583638334,1454374331,1399,1399
10583638334,4852403788,1331,1331
10583638334,9995798817,1415,1415
10583638334,442585871,1404,1404
10583638334,244497161,1379,1379
